restaurant_id,restaurant_name,restaurant_rate,restaurant_telephone,restaurant_category,restaurant_typecode,restaurant_avg_price,lng_gcj02,lat_gcj02,restaurant_text_position
B0FFLIAPVE,虹料理·日料放题(龙湖西溪天街店),4.5,0571-86627989;19962612537,日本料理,50202,258,120.069461,30.293781,蒋村街道余杭塘路1001号花蒋天街商业中心2号楼5层8铺
B0L6M7XQO4,Moto kitchen日式料理面包(龙湖天街店),4.6,0571-86095659,日本料理,50202,38,120.067829,30.294394,余杭塘路1001号龙湖杭州西溪天街F1层
B0G3VB9F43,鮨轩日本料理(浙江省投资大厦店),4.5,0571-86083782;15268178756;18413259798,日本料理,50202,367,120.137109,30.271628,天目山路166号1楼浙江省投资大厦F1层
B0LDV97BLL,懂肉记日式烧肉(龙湖杭州西溪天街店),4.6,0571-86079703,日本料理,50202,153,120.069597,30.293204,余杭塘路1001号龙湖杭州西溪天街5F层
B0I3FHS2ZO,龙之介炉端烧(金色西溪店),4.6,0571-85787579,日本料理,50202,215,120.067755,30.291808,金色西溪商务中心4-3号楼103室
B0FFGHB0GK,御牛道日式烤肉料理(黄龙恒励大厦店),4.7,0571-85333033,日本料理,50202,193,120.135579,30.269855,黄龙路5号黄龙恒励大厦一层A2座
B0FFK8MK21,杭州西湖风景名胜区知足亭日料店,4.5,0571-85230175;18167159771,日本料理,50202,296,120.105895,30.245035,白乐桥75号
B0M65DIG2B,寿司郎(黄龙国际中心店),4.7,0571-85038685,日本料理,50202,157,120.129175,30.275775,学院路77号黄龙国际中心(文三路地铁站G口步行70米)
B0L0LUAITR,牛New寿喜烧(紫荆龙湖天街),4.6,0571-85037851,日本料理,50202,174,120.091421,30.320373,杭州紫荆天街4楼
B0I1LUM01I,广东仔日料三文鱼(西湖铂澜大象城店),3.6,19957299503,日本料理,50202,106,120.124379,30.291063,翠柏路9号万劢德菜市场一楼
B0FFMDHZTC,魟阳日式料理(转塘店),4.5,19906837793,日本料理,50202,81,120.078989,30.14983,象山国际广场2号楼一楼122室
B0LU7YWSF7,Osmanthus桂餐厅·山中料理,4.6,19905811752,日本料理,50202,155,120.123675,30.216775,满觉陇路与乾龙路交叉口东500米
B0HAO9J77L,千寻家蛋包饭&日式拌饭(铂澜大象城店),3.5,19558222125,日本料理,50202,24,120.124374,30.288663,文一路294号铂澜大象城L4层
B0JU57DTMM,七条鱼日本料理(益乐路店),4.5,19357611313,日本料理,50202,139,120.113546,30.286068,文一西路83号浙江财经大学文华校区B1座116室
B0HDGAL7IN,割烹·雲(龙湖杭州西溪天街店)(暂停营业),4.4,19157877602,日本料理,50202,225,120.067295,30.293085,蒋村街道花蒋天街商业中心7号楼104、105室
B0G34USIB0,永乐町日本料理(之江银泰百货店),4,19157820530,日本料理,50202,82,120.102444,30.167539,转塘街道银泰百货之江店3楼3018-2
B0KR9OD1EM,私町外带寿司(杭州西湖店),3.7,19157808955,日本料理,50202,26,120.095725,30.294275,余杭塘路799号五洲国际广场3号楼158号店铺
B0FFM3ICEI,木叶町日本料理(紫金港店),4.5,19157615235,日本料理,50202,75,120.092079,30.308977,三墩紫金花城2号楼129号
B0I37ZRBGA,七条鱼日本料理(浙大紫金港店),4.6,19106780779,日本料理,50202,146,120.093809,30.306377,申花路798号105室
B0KRVYD56D,停不了·烧鸟酒场(黄姑山路店),4,19106767448,日本料理,50202,102,120.132029,30.274669,黄姑山路综合楼107-2
B0LUNLAB5O,阿凯海钓刺身专营店(西湖店),4.5,19057196138,日本料理,50202,161,120.141719,30.289444,文一路66号白荡海人家
B0L3LXQ9ON,山崎家Curry咖喱食堂(紫荆天街店),4.3,19012851918,日本料理,50202,31,120.091408,30.320925,三墩街1009号龙湖紫荆天街B1(肯德基旁)
B0JU4Z5ERC,七条鱼日本料理(黄龙万科店),4.4,19012839113,日本料理,50202,145,120.128457,30.276136,黄龙万科中心K-lab座4楼
B0L04HX4I0,炙野台-鲜货串烧烟火食堂,4.5,18969039278,日本料理,50202,89,120.104875,30.146625,双浦镇梧桐支路9号西投银泰城云潮中心10号楼1层
B0LAYYX0NW,柠月·寿喜烧(黄龙国际中心店),4.5,18958136690,日本料理,50202,130,120.128474,30.274725,学院路77号黄龙国际中心D座1层105
B0JDKS5EPO,大明料理,4.5,18711453300,日本料理,50202,138,120.049319,30.227846,屏新路铂悦城商铺金街18号
B0LKXUO3JM,鱼鲜生三文鱼(杭州西湖店),4,18668464299,日本料理,50202,45,120.072202,30.14755,转塘街道云溪印象创意园2幢商铺4-1
B0IK3NM15I,池奈·日式咖喱蛋包饭,4.4,18623140341,日本料理,50202,39,120.068057,30.293977,余杭塘路蒋墩路交汇口西溪天街B1-52
B0H6TA5CN7,广东仔日料三文鱼(西湖店),4,18616991985,日本料理,50202,90,120.14413,30.286692,莫干山路498号
B0I0KU2DZ8,一休家饭团(西溪银泰店),3.6,18329141144,日本料理,50202,17,120.074871,30.293665,蒋村街道晴川街西溪银泰商业中心1号楼地下一层BF112室
B0I3NADJFN,酒月烧鸟食聚屋(西溪诚品商务中心店),4.5,18258333417,日本料理,50202,124,120.066381,30.289114,紫霞街155号西溪诚品商务中心F1层
B0JASRCO1K,槿禾棠·三文鱼·寿司,3.9,18167188157,日本料理,50202,85,120.099548,30.280642,古墩路385-10号
B0HGLDOWIX,皇室炙·东京烧鸟酒场(西溪天街店),4.1,18158527377,日本料理,50202,68,120.067135,30.294043,余杭塘路1001号龙湖杭州西溪天街1F层
B0FFFWUU50,鲜目录·中国寿司(同仁家园店),4.2,18158415644,日本料理,50202,20,120.079022,30.3252,灯彩街326号
B0FFJ099FS,七条鱼日本料理(三墩店),4.6,18157192271,日本料理,50202,158,120.079354,30.331268,厚仁路265号香港城新天地5栋1楼
B0KD2C2NTS,延边奶奶石锅拌饭(美院店),4,18098580038,日本料理,50202,25,120.075408,30.15897,博美路22号
B0JULCO3NV,和炙烧鸟·炉端烧(文三路总店),4.6,18072810645,日本料理,50202,131,120.126043,30.277994,文三路408号5栋1楼118室(距文三路地铁c口400米)
B0IASDIT63,鮨大兴(国际花园店),4.4,18058788862,日本料理,50202,813,120.138054,30.27165,天目山路160号国际花园
B0L61RV34W,溪川料理,4.4,17767187799,日本料理,50202,63,120.132126,30.274679,黄姑山路23号综合楼106-1
B0LKT7XDCR,浅町食堂,4.1,17605887367,日本料理,50202,27,120.127725,30.276354,文三路453-1号(文三路地铁站E2口步行80米)
B0L3Y5J8JN,小唂哩·和风の食堂,3.7,17602125758,日本料理,50202,34,120.107658,30.266415,阿里中心·西湖L112商铺
B0LKFUU9DH,焱無罗·和牛烧肉(文三店),4.3,17357224226,日本料理,50202,218,120.131939,30.276175,翠苑街道文三路369号文三数字生活街颐高广场B座1层
B0KDTCJIO9,味千拉面(西投银泰店),4.3,16624791637,日本料理,50202,45,120.103541,30.146668,西投银泰城B1层B1028室铺位
B0LDZHUX97,炎日烧鸟,4.6,15902111160,日本料理,50202,73,120.07092,30.159077,转塘街道转江街200号145室
B0FFJ1CSU1,鲜目录寿司(西溪银泰城西区店)(装修中),3.5,15700157435,日本料理,50202,22,120.074263,30.292899,蒋村街道余杭塘路西溪银泰商业中心2号楼东楼108室
B0FFL99J69,本逸割烹料理(黄龙店),4.4,15356188958,日本料理,50202,443,120.143531,30.267052,曙光路120号黄龙饭店2号楼一层
B0L07X3YX2,屿见烧鸟·刺身寿司(西溪店),4.5,15355025020,日本料理,50202,137,120.066615,30.282309,蒋村街道晴川街369号云起中心15幢k188
B0L1BUZ3FJ,六本目,4.1,15306536961,日本料理,50202,81,120.104213,30.164582,珊瑚沙家园东南门东侧底商(锅圈食汇隔壁)
B0JRYDC3EM,九隐·烧鸟居酒屋(中竹大厦店),4.3,15267098778,日本料理,50202,113,120.119975,30.287789,文一路310号1-3号商铺
B0HDFCG9ZA,魟阳日式料理(浙商财富中心店),4.4,15068194433,日本料理,50202,96,120.1012,30.270068,古荡街道古墩路99号浙商财富中心4号楼东门110室
B0FFJ5M4HM,小林刺身(浙商创投店),4.6,13968184732,日本料理,50202,103,120.108149,30.266064,西溪路527-7号钱江浙商创投中心1楼
B0KDUN2EC6,牛New寿喜烧(杭州西投银泰店),4.6,13967138594,日本料理,50202,152,120.103233,30.147268,枫桦西路9号西投银泰城L4楼
B0FFHK0OEJ,樱居食屋(下宁巷店),4.6,13777869092,日本料理,50202,68,120.142514,30.281642,下宁巷4号
B0GKUUGWVJ,浅草屋日本料理(龙湖杭州西溪天街店),4.2,13738183851,日本料理,50202,103,120.068223,30.293817,余杭塘路1001号龙湖西溪天街F6(蒋村地铁站E口旁)
B0JGXZY2A4,MIYAKO京日本料理,4.5,13671015937,日本料理,50202,146,120.09313,30.286994,紫荆花路与文一西路辅路交叉口东60米
B0FFL8TBMB,谷岄·精致料理,4.3,13656698011,日本料理,50202,108,120.092656,30.287501,紫荆花路272号
B0LD6H2HRM,池奈日式咖喱蛋包饭(黄龙国际中心店),4.2,13636877777,日本料理,50202,39,120.129025,30.276175,黄龙国际中心四楼406池奈
B0FFFE12EA,鲜目录·中国寿司(小和山新苑店),3.5,13588879677,日本料理,50202,20,120.032278,30.218275,小和山新苑1区39号后门101
B0L3DA5DVJ,咚咕咚咕,4.3,13566890511,日本料理,50202,79,120.075399,30.150956,转塘BAC艺术社区A幢205-2
B0JRLOB8XU,易佳韩食馆(紫创商务中心店),4.3,13503641345,日本料理,50202,40,120.099425,30.268063,紫创商务中心1号楼东112室(自主申报)
B0FFJELGRZ,加奈日本料理(庆丰公寓店),4.6,13396520151,日本料理,50202,384,120.1239,30.270336,西溪路420号(古荡地铁站C口步行140米)
B0FFI1Z33N,LINKS千临日本料理(黄龙万科中心店),4.6,13336071498,日本料理,50202,198,120.126446,30.275126,学院路77号黄龙国际中心G座103A
B0L2N7HRMS,滨寿司(龙湖杭州西溪天街店),4.7,13301717629,日本料理,50202,113,120.069491,30.293761,余杭塘路1001号龙湖杭州西溪天街6F层
B0L05CTQ7P,Lulu酱烧鸟铺,3.4,13185026627,日本料理,50202,47,120.078498,30.159168,转塘街道美院北街15号塘人街市M4
B0L1YSDHPE,花町烧HANA YAKI(暂停营业),4.4,13115888620,日本料理,50202,96,120.140765,30.266417,曙光路122号WTK外街C01室(宫宴旁)
B0L1R7BVYV,谷鱼精致料理,4,13064574382,日本料理,50202,61,120.070383,30.144792,奥莱金街5号楼2楼202号
B0I2BASAA3,食其家·牛丼咖喱(文鼎财富店),4.4,13061655497,日本料理,50202,23,120.097634,30.298638,古墩路651号文鼎财富F1层
B0FFK9Y6BX,食其家·牛丼咖喱(世贸丽晶城欧美中心店),4.4,13040635397,日本料理,50202,25,120.137121,30.273857,教工路18号世贸丽晶城欧美中心F1层
B0LKP4ZEQB,滨寿司(龙湖杭州紫荆天街店),4.5,暂无数据,日本料理,50202,101,120.090565,30.31997,紫荆龙湖天街4楼
B0MBP71P85,肉肉大米(杭州西溪天街),4.5,暂无数据,日本料理,50202,75,120.067909,30.293958,蒋村街道花蒋天街商业中心2号楼地下一层102号
B0FFJASE7M,鲜目录寿司(浙大紫金港店),4.4,暂无数据,日本料理,50202,23,120.091188,30.310471,三墩镇望月公寓商业用房75号铺位1楼
B0KGK7OKG7,山食家(松木场店),3.9,暂无数据,日本料理,50202,42,120.14687,30.269087,保俶路218号松木场河西小区西区
B0KRK778FC,奈久食寿司·丼饭(文三路地铁站店),3.8,暂无数据,日本料理,50202,18,120.125025,30.276625,翠苑街道杭州地铁19号线文三路站商业区WSL-A01商铺
B0KUDKA2OU,栩·日本料理(万科中心店),3.7,暂无数据,日本料理,50202,378,120.128217,30.275695,学院路77号黄龙国际中心A座F2层
B0FFFAL7JO,鲜目录寿司(西城年华店),3.7,暂无数据,日本料理,50202,20,120.09983,30.309889,竞舟北路216号西城年华商铺
B0J1ZN6RJW,隐琥庭院艺术料理,3.6,暂无数据,日本料理,50202,90,120.106275,30.265475,西溪路560号1幢附属房
B0LKVH3MZH,天目里居酒屋,3.5,暂无数据,日本料理,50202,19,120.100205,30.267877,紫创商务中心(古墩路地铁站出入口步行270米)
B0JULYEYZ8,生鲜三文鱼日料店(三墩店),3.5,暂无数据,日本料理,50202,暂无数据,120.085136,30.325098,三墩镇广业街与古墩路交叉口妮可甄选生活广场
B0J3S50SUU,天麒·烧鸟·铁板烧,3.4,暂无数据,日本料理,50202,173,120.137175,30.224325,三台山路与虎跑路交叉口西120米
B0G35UVHEC,奈久食寿司·丼饭(华星路店),3.4,暂无数据,日本料理,50202,38,120.126185,30.278767,翠苑街道华星路19号创丰华星商务大厦215-3室
B0LKG51HXO,奈久食寿司,3.4,暂无数据,日本料理,50202,30,120.047954,30.228206,景顺铂悦城
B0LBUM462J,藤原小屋·日式拉面,3.3,暂无数据,日本料理,50202,22,120.031135,30.216247,高教大道支四路与外语路交叉口西南240米
B0L3D63U8F,板钱炭火烧鸟日式料理,3.1,暂无数据,日本料理,50202,124,120.116227,30.147774,钱塘ONE西南门北60米
B0KDSMUBGL,鮨大定天妇罗(龙井店),2.4,暂无数据,日本料理,50202,793,120.118175,30.229425,西山游步道与双峰路交叉口西80米
B0KBKADBV2,鲜目录·中国寿司,2.3,暂无数据,日本料理,50202,23,120.115989,30.286049,毛家桥路与文一西路辅路交叉口南140米
B0LB1S3NB8,鳗当家·精品鳗鱼饭·肥牛饭(三墩店),2.1,暂无数据,日本料理,50202,暂无数据,120.099625,30.307075,申花路与竞舟北路交叉口西南80米
B0LD4NI2YS,车日式料理,2,暂无数据,日本料理,50202,暂无数据,120.078475,30.333825,三墩新天地商业中心18南门旁
B0GKUUHCLI,福昌洞(昌地·火炬大厦店),4.2,15857179943;18367159299,韩国料理,50203,22,120.134239,30.276748,文三路259号昌地·火炬大厦F1层
B0HDAGVV85,七柒六韩国料理·烤肉(华星路店),3.5,15381168166;18258408708,韩国料理,50203,38,120.126096,30.278988,黄姑山路29号文三数字生活街区
B0FFF4969J,石锅拌饭(浙大店),4.5,13064791816;13867418278,韩国料理,50203,23,120.090769,30.312846,三墩镇紫金花北路163号望月公寓商业用房165号商铺
B0L69HMFWV,798韩国传统烤肉,3.8,0571-89731009,韩国料理,50203,70,120.094375,30.306707,申花路796号
B0G3VBAGWT,韩宫宴炭火烤肉(杭州之江银泰店),4.5,0571-88893708,韩国料理,50203,150,120.102275,30.167125,珊瑚沙路49号银泰百货杭州之江店F3层
B0GRK41UUQ,韩宫宴炭火烤肉(西溪银泰店),4.5,0571-88368556,韩国料理,50203,150,120.076128,30.293181,双龙街588号杭州西溪银泰城F4
B0FFFCWO25,韩千炉海鲜自助烤肉(文三路店),4.4,0571-88330057,韩国料理,50203,62,120.133031,30.276758,文三路355号2楼
B0FFJCK3QZ,杭州纽斯韩餐厅(三墩店),4.3,0571-87902999,韩国料理,50203,78,120.080436,30.330653,厚仁路252号(新天地香港城2栋1-2楼)
B0HAL961VQ,梨泰院韩国料理(西溪诚品商务中心店),4.5,0571-86908069;15658023140;19941080008,韩国料理,50203,62,120.067163,30.289045,西溪诚品商务中心1号楼裙楼105室
B0FFJ8LIES,昊家露.韩国料理,4.7,0571-86098920,韩国料理,50203,96,120.072247,30.141528,之江商务中心1号楼201室
B0HUOZDVVM,肉本家·炭烤肉(杭州浙大总店),4.8,0571-81111130;0571-81111160,韩国料理,50203,106,120.092541,30.306813,紫荆花北路宝港生活广场1楼188号
B0GUV7V12X,肉本家·炭烤肉(耀江文鼎黑金店),4.8,0571-81111080;0571-81111150,韩国料理,50203,106,120.097647,30.298172,三墩镇古墩路651号文鼎财富大厦2号楼1层101室
B0JRAHGGQ7,安又胖韩国烤肉(杭州西溪天街店),4.4,19157952510,韩国料理,50203,87,120.067832,30.294172,余杭塘路1001号龙湖杭州西溪天街F6层
B0L657YXNH,WOOGI(雨季·韩国餐厅 天目里店),4.5,19011287519,韩国料理,50203,137,120.099127,30.267119,天目清水商业中心9号楼202室
B0IU5HWWAB,韩家(小和山新苑八区店),4.5,18969023748,韩国料理,50203,45,120.033528,30.21683,小和山支路与外语路交叉口东南120米
B0FFH07W01,咕咕站韩国料理(紫金港店),4.6,18668148551,韩国料理,50203,80,120.094873,30.305728,申花路799号剑桥公社d座13号
B0J0SHHSUO,杏花村韩国料理,3.7,18368109715,韩国料理,50203,66,120.133163,30.274314,黄姑山路11号(文三路地铁站G口步行470米)
B0M6RU1QP7,烽野棠·碳火烤肉&韩食酒馆,4.5,18158715771,韩国料理,50203,81,120.054809,30.234878,留下街道屏基山路41号金色留下财富大厦103室11.12
B0FFF5WQ2I,山烤辣鸡(西溪路店),4.6,18106515198,韩国料理,50203,68,120.127623,30.268046,西溪路399号(黄龙体育中心地铁站D口步行100米)
B0JGF5IMXM,Kim Min-Hee韩式炸鸡(紫金港店),3.3,18002643354,韩国料理,50203,17,120.097025,30.294225,文新街道余杭塘路799号五洲国际广场1号楼2层美味多美食广场7号商铺
B0GU16WTWZ,香淑韩式石锅拌饭(西溪银泰城西区店),3.3,17706401640,韩国料理,50203,21,120.074625,30.292575,双龙街588号杭州西溪银泰城西区弘德路店F1层
B0FFFFPDEJ,夏星酒馆(剑桥公社店),4.6,17091606684,韩国料理,50203,84,120.095683,30.306017,剑桥公社E座一楼(虾龙圩地铁站C口步行400米)
B0IDO595R6,omo kitchen·哦莫厨房,4.5,15858153617,韩国料理,50203,89,120.095634,30.305894,剑桥公社E座5幢2号(虾龙圩地铁站C口步行430米)
B0H36CYKDK,八浮楼烤肉,4.5,15381181903,韩国料理,50203,86,120.078647,30.150953,转塘美院南街89号象山国际广场1号楼八浮楼烤肉
B0FFKGPHIO,JIREH7(五洲国际广场3号楼店),4.5,13588111224,韩国料理,50203,81,120.096375,30.294445,余杭塘路799号五洲国际广场F1层
B0MBK4PJW2,啤酒仓库,2.4,暂无数据,韩国料理,50203,暂无数据,120.057275,30.227425,花牌楼与留泗路交叉口东北120米
B0FFFEGSUY,三嚥阁La Villa Restaurant,4.6,0571-87966528;0571-88867888,法式菜品餐厅,50204,1432,120.133504,30.229232,八盘岭路1号(近杨公堤)
B0H2V5V8VI,AmbreCiel珀·餐厅(珀莱雅大厦店),4.6,19357558063,法式菜品餐厅,50204,1475,120.103064,30.263021,西溪路588号珀莱雅大厦一层中央广场
B0J3R9T3V9,菲滋意式餐厅(杭州转塘奥莱金街店),4.5,0571-88369623,意式菜品餐厅,50205,68,120.07002,30.145221,转塘街道创意路208号久耀商业中心1号楼一层1-117/1-130号
B0HGD65JVG,菲滋意式餐厅(杭州古墩路印象城店),4.3,0571-87389737,意式菜品餐厅,50205,68,120.099119,30.294057,古墩路588号印象城1F
B0KU37F244,菲滋意式餐厅(杭州西投银泰店),4.2,0571-85366651,意式菜品餐厅,50205,68,120.103554,30.147114,转塘街道枫桦西路9号西投银泰城地下1层B1012
B0HBKURV8Z,萨莉亚意式餐厅(龙湖杭州西溪天街店),4.6,0571-28116125,意式菜品餐厅,50205,46,120.069192,30.293037,余杭塘路1001号龙湖杭州西溪天街5楼
B0JDFHSGNA,Pennehut畔尼意面(西溪天街店),4.4,19357505657,意式菜品餐厅,50205,55,120.068694,30.293458,蒋村街道花蒋天街业中心2号楼下一层60号
B0J0UC56EW,shy table(云起中心店),4.6,18905810029,意式菜品餐厅,50205,578,120.066603,30.283166,蒋村街道晴川街369号云起中心5幢一楼
B0FFKHTJ3C,北山意式小馆,4.6,15168349384,意式菜品餐厅,50205,175,120.073321,30.291014,蒋村街道弘德路274号
B0HRAHKB7S,玛格利塔现烤披萨,3.2,暂无数据,意式菜品餐厅,50205,33,120.12455,30.27453,万塘路与黄姑山横路交叉口北20米
B0HKPSABZ5,27THAI泰国·越南料理(黄龙万科店),4.6,0571-86990107;15397032736,泰国/越南菜品餐厅,50206,130,120.128159,30.275514,学院路77号黄龙国际中心A座F1层
B0L1T53L2W,GUNAM 顾南·越南餐厅(龙井路店),4.5,19012812099,泰国/越南菜品餐厅,50206,85,120.123165,30.232903,龙井路82-3号
B0IGMC7NXF,PICATAPA,4.6,18157167808,地中海风格菜品,50207,203,120.154189,30.273391,莫干山路11号(武林门地铁站A1口步行370米)
B0GRHYQWRD,Pita’s&Tika’s印度餐厅(龙湖杭州西溪天街店)(暂停营业),4.5,0571-56336456;15867112974,印度风味,50209,108,120.068918,30.293669,余杭塘路1001号龙湖杭州西溪天街F5层27
B0HR9A5CFV,Tony's House印度餐厅,4.6,13250839991,印度风味,50209,71,120.082333,30.310579,泰和路浙江大学紫金港校区港湾家园29号楼蓝田宿舍后
B0FFH347F0,panchos墨西哥餐厅,4.4,0571-85121219,墨西哥菜,50216,90,120.117667,30.279072,华星路168号(古翠路地铁站D口步行430米)
B0JRC1CBE3,燚南洋新加坡料理(铂澜大象城店),3.9,18458446238,其它亚洲菜,50217,61,120.124396,30.288637,文一路294号铂澜大象城L5层
B0KKGCE6IZ,阿咕叽·滇缅小馆,4.6,17816036082,其它亚洲菜,50217,80,120.080296,30.318717,东蒋湾33号东巢碾米厂当代艺术中心3-1
B0MBBCWA1U,澜沧·魔泰东南亚料理(西投银泰店),4,15155154468,其它亚洲菜,50217,58,120.103991,30.146952,转塘街道枫桦西路9号西投银泰城L1020-2
B0JAOHX3KP,鱼露嫂(中茵大厦C座店),4.6,13396505173,其它亚洲菜,50217,41,120.127934,30.276357,翠苑街道文三路453-1号中茵大厦C座114室
B0L05STMOP,泰来椰·东南亚美食集合(紫金港店),3.4,暂无数据,其它亚洲菜,50217,47,120.103325,30.307825,申花路453号南100米申瑞国际2期
B0FFKQ03I4,港岛荃记烧腊茶餐厅(保利N+人才家苑店),4.2,15867172760;18506982212,快餐厅,50300,29,120.069188,30.159273,转塘街道定北家园一区配套公建24号商铺
B0I1KR0B86,麦当劳(浙江财经大学文华校区店),4.6,15381151800;4008517517,快餐厅,50300,36,120.11355,30.286034,文一西路75号浙江财经大学金融科创园
B0LK3SZA0G,麦当劳(杭州世腾镜象西湖店),4.4,0571-89183049,快餐厅,50300,24,120.074793,30.158185,美院北街168号杭州世腾镜象西湖1号楼105、106、107、108室
B0LKF1UWHV,麦当劳(翠柏路地铁站B口店),4.3,0571-89182042,快餐厅,50300,28,120.128522,30.291378,学院路189号翠苑新村二区北区(翠柏路地铁站B口旁)
B0LK2UQK9I,麦当劳(丰盛九玺店),4.4,0571-88660545,快餐厅,50300,31,120.068275,30.328175,池华街与榨河巷交叉口北60米(池华街地铁站C口旁)
B0H244NMXT,必胜客(云栖小镇),4.5,0571-88531703;4009701890,快餐厅,50300,39,120.082211,30.129945,河山街369号中大银座F1层
B0FFGIEFZI,肯德基(杭州西城店),4.5,0571-88489098,快餐厅,50300,34,120.09456,30.280819,文二西路551号
B023B09JF8,必胜客(杭州西城店)(暂停营业),4.3,0571-88489094;4009208809,快餐厅,50300,40,120.094418,30.280827,文二西路551号西城广场1F层
B023B0BM23,小桥流水茶庄,4.4,0571-88333927;13336093333,快餐厅,50300,110,120.119576,30.230138,龙井路双峰新村92号
B0FFMF8YPZ,香港新曜记茶餐厅(益乐路店),4.5,0571-88325651,快餐厅,50300,56,120.114549,30.279151,益乐路38号
B0KDX7RJ5I,麦当劳(西子驿曲院风荷店),4.5,0571-88030822,快餐厅,50300,29,120.135013,30.25148,杭州西湖风景名胜区杨公堤38号杭州西湖风景名胜区-曲院风荷(东北角)
B0FFIFYOIQ,古韵餐厅(湖畔大学店),4.6,0571-87973393;13758250605,快餐厅,50300,暂无数据,120.133058,30.226315,三台云舍57号
B0MB47ZIT6,肯德基(杭州岳庙北山街88-5号商铺快捷小站),4.4,0571-87962446;15546319189;4009200715,快餐厅,50300,28,120.133314,30.252157,江南名石苑北门旁
B0IKLUXHBT,必胜客(杭州云州国际店),4.6,0571-87798283;15925682747,快餐厅,50300,55,120.101332,30.267116,古墩路65号(古墩路地铁站出入口步行240米)
B0FFLENKP3,必胜宅急送(厚仁路店),4,0571-87769380,快餐厅,50300,48,120.077764,30.333923,厚仁路313号303生活广场F1层
B0GK1PVCD5,麦当劳(铂澜大象城店),4.6,0571-87767516;4008517517,快餐厅,50300,24,120.124408,30.288201,文一路294号一层麦当劳餐厅
B0FFF4TSUI,黄晶茶庄(里桐坞),4.6,0571-87420438;13575750855,快餐厅,50300,89,120.05399,30.192683,里桐坞路东5号
B0HDTPLPKG,麦当劳(浙大森林店),4.6,0571-87167172;4009200205,快餐厅,50300,20,120.063479,30.307751,西园八路3号浙大森林F1层
B0G32PFE5W,肯德基(杭州紫金生活广场店),4.5,0571-87082070,快餐厅,50300,47,120.070246,30.340871,三墩镇吉鸿村紫金生活广场1楼130号商铺
B0FFFWENH0,肯德基(303生活广场店),4.5,0571-87037692;4009200715,快餐厅,50300,26,120.078255,30.333034,三墩镇厚仁路313号303生活广场1层
B0I2UDR7M8,麦当劳(钱江浙商创投中心店),4.5,0571-87035631,快餐厅,50300,22,120.108925,30.265625,西溪路527-4/5/6号
B0FFITGGHV,麦当劳(云起·西溪谷国际商务中心店),4.7,0571-86941327,快餐厅,50300,34,120.074096,30.29034,紫霞街80号西溪谷
B0FFKBMWPY,麦当劳(三坝耀江文鼎苑餐厅),4.6,0571-86790936,快餐厅,50300,28,120.097625,30.299075,古墩路657号(三坝地铁站D口旁)
B0FFGIQ4VF,肯德基(浙工大屏峰校区店),4.5,0571-86731352;4009200715,快餐厅,50300,37,120.040255,30.22929,留和路288号浙江工业大学屏峰校区家和食堂附属楼一层及家和食堂
B0IAVYCE9W,肯德基(龙湖杭州紫荆天街店),4.5,0571-86716192,快餐厅,50300,31,120.091537,30.321123,三墩镇古墩路1009号龙湖杭州紫荆天街B1层B1-13
B0FFH0D5R1,麦当劳(杭新路金街美地店)(暂停营业),4.6,0571-86652196,快餐厅,50300,28,120.07903,30.147403,转塘街道杭新路320国道交叉口金街美地一层
B0J1ZZKL0M,麦当劳(德银商务楼),4.5,0571-86630385;4008517517,快餐厅,50300,26,120.100137,30.280209,古墩路322-328号
B023B0BFGL,肯德基(晶信大厦店),4.6,0571-86490673;4009200715,快餐厅,50300,32,120.133279,30.276801,文三路353号(文三路地铁站A口步行290米)
B0FFFDX370,龙坞茶树餐厅(龙坞店),4.4,0571-86478226;13357108390,快餐厅,50300,109,120.032784,30.172785,龙坞茶村上城埭路南195号
B023B14APX,肯德基(杭州莲花店),4.6,0571-86084693;0571-86094639;4009200715,快餐厅,50300,26,120.098998,30.270009,莲花街333号莲花广场1层
B0G257VOQQ,麦当劳(之江银泰百货店),4.5,0571-86068685,快餐厅,50300,37,120.102275,30.166747,转塘街道珊瑚沙路49号之江银泰1楼1068号
B0G2NR4ZAB,麦当劳(隐市店),4.7,0571-86068032,快餐厅,50300,33,120.105763,30.240018,灵隐街道天竺路15号一层01商铺
B0H63R8Y1S,麦当劳(杭州麦当劳晴川大厦餐厅),4.6,0571-86062205,快餐厅,50300,29,120.061266,30.283382,晴川街426号晴川大厦
B0GR1X1WGI,麦当劳(杭州黄龙世纪广场餐厅),4.6,0571-86061002,快餐厅,50300,32,120.14077,30.268098,杭大路1号黄龙世纪广场一楼
B0G16SZCOQ,麦当劳(杭州黄龙万科中心餐厅),4.7,0571-86060830,快餐厅,50300,35,120.126912,30.275552,学院路77号黄龙国际中心4号楼麦当劳餐厅
B0JB3CF76R,麦当劳(华泰创业园店),4.5,0571-86032095,快餐厅,50300,31,120.084074,30.25749,西溪路698号15幢西溪谷数智产业园
B0FFFDZR19,肯德基(转塘华润店),4.6,0571-86011456;0571-88143100;4008200722,快餐厅,50300,29,120.079578,30.150846,转塘镇美院南路华润万家超市1层
B0LRFC7OEZ,肯德基(杭州绿城拓峰店)(暂停营业),4.5,0571-85382563,快餐厅,50300,31,120.062125,30.315875,三墩镇西湖科技园西园七路6号绿峰中心
